Z,Y,X,Red,Green,Blue,Size
3,183,327,177,180,185,1
3,183,328,170,156,151,1
3,183,329,150,158,154,1
3,183,330,149,157,141,1
3,183,331,113,98,75,1
3,183,332,52,43,31,1
3,184,58,22,35,54,1
3,184,59,63,79,85,1
3,184,60,84,88,94,1
3,184,61,111,103,92,1
3,184,62,95,94,89,1
3,184,63,82,80,77,1
3,184,64,77,69,68,1
3,184,65,85,89,94,1
3,184,66,96,110,126,1
3,184,67,123,121,116,1
3,184,68,125,132,133,1
3,184,69,136,139,154,1
3,184,70,161,162,178,1
3,184,71,189,188,183,1
3,184,72,175,157,149,1
3,184,73,160,169,166,1
3,184,74,158,157,131,1
3,184,75,106,90,68,1
3,184,76,53,44,29,1
3,184,186,30,42,57,1
3,184,187,64,79,83,1
3,184,188,79,87,102,1
3,184,189,112,104,94,1
3,184,190,96,105,95,1
3,184,191,91,84,77,1
3,184,192,74,69,71,1
3,184,193,79,87,84,1
3,184,194,93,107,108,1
3,184,195,107,104,112,1
3,184,196,119,127,121,1
3,184,197,125,132,146,1
3,184,198,157,167,181,1
3,184,199,174,177,184,1
3,184,200,197,186,170,1
3,184,201,183,181,167,1
3,184,202,157,149,126,1
3,184,203,106,91,69,1
3,184,314,35,46,51,1
3,184,315,62,76,83,1
3,184,316,81,93,107,1
3,184,317,122,124,117,1
3,184,318,114,116,111,1
3,184,319,107,89,76,1
3,184,320,74,68,63,1
3,184,321,76,90,79,1
3,184,322,92,94,88,1
3,184,323,91,95,104,1
3,184,324,111,124,129,1
3,184,325,129,128,133,1
3,184,326,145,164,183,1
3,184,327,183,184,197,1
3,184,328,207,203,196,1
3,184,329,200,197,187,1
3,184,330,178,158,134,1
3,184,331,114,94,66,1
3,185,59,58,74,84,1
3,185,60,92,104,117,1
3,185,61,141,153,149,1
3,185,62,132,127,129,1
3,185,63,121,99,93,1
3,185,64,91,78,66,1
3,185,65,80,88,79,1
3,185,66,89,82,81,1
3,185,67,85,88,96,1
3,185,68,107,114,122,1
3,185,69,124,128,130,1
3,185,70,136,167,187,1
3,185,71,194,197,211,1
3,185,72,213,202,202,1
3,185,73,192,184,182,1
3,185,74,171,149,134,1
3,185,75,116,88,56,1
3,185,186,45,48,54,1
3,185,187,58,67,81,1
3,185,188,100,118,134,1
3,185,189,161,169,172,1
3,185,190,157,148,136,1
3,185,191,115,103,109,1
3,185,192,104,81,70,1
3,185,193,84,91,80,1
3,185,194,81,78,78,1
3,185,195,81,84,89,1
3,185,196,92,95,104,1
3,185,197,113,116,115,1
3,185,198,124,164,192,1
3,185,199,203,196,197,1
3,185,200,202,202,198,1
3,185,201,188,188,175,1
3,185,202,150,131,120,1
3,185,203,103,77,52,1
3,185,314,48,61,62,1
3,185,315,63,71,84,1
3,185,316,99,111,129,1
3,185,317,162,174,171,1
3,185,318,157,143,129,1
3,185,319,121,119,128,1
3,185,320,120,94,78,1
3,185,321,81,91,80,1
3,185,322,78,82,81,1
3,185,323,83,85,81,1
3,185,324,83,91,95,1
3,185,325,98,104,116,1
3,185,326,129,152,171,1
3,185,327,185,184,185,1
3,185,328,193,187,195,1
3,185,329,190,177,166,1
3,185,330,151,142,117,1
3,185,331,89,66,52,1
3,186,58,46,61,65,1
3,186,59,73,77,78,1
3,186,60,85,103,118,1
3,186,61,141,147,141,1
3,186,62,137,131,123,1
3,186,63,127,126,128,1
3,186,64,125,106,86,1
3,186,65,84,84,83,1
3,186,66,85,81,85,1
3,186,67,84,80,76,1
3,186,68,83,96,98,1
3,186,69,96,96,107,1
3,186,70,121,136,145,1
3,186,71,163,176,188,1
3,186,72,190,174,183,1
3,186,73,186,174,165,1
3,186,74,145,138,112,1
3,186,75,81,59,44,1
3,186,186,53,66,80,1
3,186,187,92,90,89,1
3,186,188,89,98,102,1
3,186,189,112,124,122,1
3,186,190,122,120,119,1
3,186,191,124,125,124,1
3,186,192,119,105,85,1
3,186,193,83,86,89,1
3,186,194,83,80,91,1
3,186,195,89,84,78,1
3,186,196,80,91,96,1
3,186,197,94,90,99,1
3,186,198,111,126,136,1
3,186,199,147,165,191,1
3,186,200,195,182,185,1
3,186,201,189,179,173,1
3,186,202,144,123,97,1
3,186,203,71,55,40,1
3,186,313,37,41,52,1
3,186,314,62,79,97,1
3,186,315,107,112,113,1
3,186,316,99,99,109,1
3,186,317,111,115,110,1
3,186,318,105,103,113,1
3,186,319,117,119,123,1
3,186,320,124,111,88,1
3,186,321,80,87,98,1
3,186,322,90,83,89,1
3,186,323,93,87,80,1
3,186,324,79,85,86,1
3,186,325,86,91,105,1
3,186,326,104,119,140,1
3,186,327,145,150,175,1
3,186,328,190,187,189,1
3,186,329,192,185,158,1
3,186,330,135,107,86,1
3,186,331,70,54,38,1
3,187,57,41,45,54,1
3,187,58,66,86,104,1
3,187,59,119,122,112,1
3,187,60,98,100,108,1
3,187,61,105,100,98,1
3,187,62,99,96,110,1
3,187,63,110,110,121,1
3,187,64,124,123,106,1
3,187,65,90,89,105,1
3,187,66,101,87,89,1
3,187,67,87,81,86,1
3,187,68,88,88,89,1
3,187,69,88,98,111,1
3,187,70,105,121,136,1
3,187,71,147,156,170,1
3,187,72,187,186,187,1
3,187,73,185,176,136,1
3,187,74,109,90,78,1
3,187,75,66,50,36,1
3,187,185,46,50,63,1
3,187,186,74,80,105,1
3,187,187,142,135,107,1
3,187,188,96,97,97,1
3,187,189,91,88,89,1
3,187,190,97,92,95,1
3,187,191,99,101,112,1
3,187,192,117,126,117,1
3,187,193,93,90,106,1
3,187,194,109,94,93,1
3,187,195,86,82,93,1
3,187,196,99,100,97,1
3,187,197,99,105,115,1
3,187,198,113,131,140,1
3,187,199,144,152,162,1
3,187,200,177,171,170,1
3,187,201,171,157,124,1
3,187,202,98,84,68,1
3,187,203,57,43,29,1
3,187,313,51,57,66,1
3,187,314,69,74,103,1
3,187,315,141,134,104,1
3,187,316,95,93,91,1
3,187,317,79,77,86,1
3,187,318,85,88,88,1
3,187,319,99,98,93,1
3,187,320,105,120,114,1
3,187,321,96,91,105,1
3,187,322,123,107,102,1
3,187,323,104,98,102,1
3,187,324,106,114,111,1
3,187,325,115,118,127,1
3,187,326,124,138,152,1
3,187,327,152,158,169,1
3,187,328,177,172,169,1
3,187,329,155,139,119,1
3,187,330,93,77,60,1
3,188,57,49,57,64,1
3,188,58,70,78,105,1
3,188,59,137,137,115,1
3,188,60,97,90,91,1
3,188,61,81,80,89,1
3,188,62,79,78,82,1
3,188,63,96,100,97,1
3,188,64,104,112,108,1
3,188,65,96,87,102,1
3,188,66,119,116,119,1
3,188,67,119,116,113,1
3,188,68,117,126,121,1
3,188,69,124,128,141,1
3,188,70,140,146,159,1
3,188,71,152,155,163,1
3,188,72,172,167,159,1
3,188,73,150,131,111,1
3,188,74,88,70,50,1
3,188,185,44,51,70,1
3,188,186,87,89,106,1
3,188,187,134,146,127,1
3,188,188,102,93,94,1
3,188,189,83,84,89,1
3,188,190,81,72,78,1
3,188,191,88,100,103,1
3,188,192,103,110,113,1
3,188,193,100,83,91,1
3,188,194,109,115,127,1
3,188,195,130,128,128,1
3,188,196,137,141,137,1
3,188,197,143,150,151,1
3,188,198,147,155,165,1
3,188,199,156,153,158,1
3,188,200,160,152,141,1
3,188,201,128,121,104,1
3,188,202,81,60,40,1
3,188,313,45,50,68,1
3,188,314,86,98,102,1
3,188,315,121,155,144,1
3,188,316,117,102,94,1
3,188,317,86,80,78,1
3,188,318,76,72,72,1
3,188,319,83,93,99,1
3,188,320,100,97,106,1
3,188,321,93,83,90,1
3,188,322,105,113,123,1
3,188,323,128,136,147,1
3,188,324,157,154,152,1
3,188,325,156,158,155,1
3,188,326,154,161,168,1
3,188,327,161,158,167,1
3,188,328,159,151,142,1
3,188,329,121,113,91,1
3,188,330,70,48,31,1
3,189,56,44,54,53,1
3,189,57,49,57,73,1
3,189,58,86,91,99,1
3,189,59,123,152,140,1
3,189,60,115,111,104,1
3,189,61,91,84,76,1
3,189,62,78,74,75,1
3,189,63,87,91,97,1
3,189,64,99,92,96,1
3,189,65,86,83,87,1
3,189,66,97,106,110,1
3,189,67,116,129,143,1
3,189,68,147,153,154,1
3,189,69,157,166,175,1
3,189,70,162,161,169,1
3,189,71,170,159,156,1
3,189,72,153,150,140,1
3,189,73,123,108,84,1
3,189,74,58,38,26,1
3,189,184,51,63,61,1
3,189,185,58,64,71,1
3,189,186,82,91,108,1
3,189,187,130,147,143,1
3,189,188,123,113,112,1
3,189,189,103,99,89,1
3,189,190,85,81,85,1
3,189,191,92,92,103,1
3,189,192,106,103,98,1
3,189,193,94,89,78,1
3,189,194,86,100,105,1
3,189,195,106,120,138,1
3,189,196,147,152,154,1
3,189,197,154,165,168,1
3,189,198,156,164,168,1
3,189,199,169,152,136,1
3,189,200,136,139,129,1
3,189,201,116,99,73,1
3,189,312,65,68,61,1
3,189,313,60,65,70,1
3,189,314,78,99,116,1
3,189,315,123,130,143,1
3,189,316,130,102,106,1
3,189,317,105,103,97,1
3,189,318,92,94,98,1
3,189,319,96,89,100,1
3,189,320,111,113,107,1
3,189,321,104,86,71,1
3,189,322,78,92,101,1
3,189,323,113,129,142,1
3,189,324,151,153,160,1
3,189,325,155,155,161,1
3,189,326,151,148,156,1
3,189,327,157,143,129,1
3,189,328,134,134,123,1
3,189,329,99,79,60,1
3,190,55,22,34,59,1
3,190,56,84,79,69,1
3,190,57,67,71,80,1
3,190,58,86,104,119,1
3,190,59,127,137,149,1
3,190,60,133,111,110,1
3,190,61,106,111,108,1
3,190,62,103,107,110,1
3,190,63,106,94,105,1
3,190,64,115,114,108,1
3,190,65,102,75,61,1
3,190,66,68,82,92,1
3,190,67,105,130,147,1
3,190,68,151,151,167,1
3,190,69,169,158,157,1
3,190,70,152,148,148,1
3,190,71,141,126,127,1
3,190,72,134,120,106,1
3,190,73,88,66,48,1
3,190,183,28,42,69,1
3,190,184,85,85,80,1
3,190,185,83,87,95,1
3,190,186,97,101,117,1
3,190,187,132,143,151,1
3,190,188,145,136,123,1
3,190,189,114,115,115,1
3,190,190,121,120,122,1
3,190,191,123,111,115,1
3,190,192,124,119,102,1
3,190,193,88,66,53,1
3,190,194,52,64,84,1
3,190,195,98,122,141,1
3,190,196,146,147,157,1
3,190,197,167,163,161,1
3,190,198,158,167,155,1
3,190,199,137,132,139,1
3,190,200,128,114,100,1
3,190,201,83,63,44,1
3,190,311,32,49,75,1
3,190,312,92,96,100,1
3,190,313,97,91,97,1
3,190,314,101,100,110,1
3,190,315,123,135,141,1
3,190,316,145,149,143,1
3,190,317,128,126,130,1
3,190,318,141,143,143,1
3,190,319,134,128,126,1
3,190,320,130,129,111,1
3,190,321,90,65,51,1
3,190,322,42,51,69,1
3,190,323,93,109,124,1
3,190,324,140,147,159,1
3,190,325,160,157,158,1
3,190,326,158,166,157,1
3,190,327,144,136,141,1
3,190,328,128,115,92,1
3,190,329,76,59,39,1
3,191,55,30,48,69,1
3,191,56,90,102,115,1
3,191,57,96,84,92,1
3,191,58,91,96,106,1
3,191,59,108,112,119,1
3,191,60,134,155,155,1
3,191,61,140,141,150,1
3,191,62,153,151,159,1
3,191,63,152,144,140,1
3,191,64,145,150,130,1
3,191,65,98,68,49,1
3,191,66,38,41,55,1
3,191,67,80,101,121,1
3,191,68,140,148,165,1
3,191,69,156,145,142,1
3,191,70,141,155,154,1
3,191,71,146,135,122,1
3,191,72,112,104,81,1
3,191,73,64,45,33,1
3,191,183,28,48,68,1
3,191,184,92,121,122,1
3,191,185,95,83,89,1
3,191,186,93,91,104,1
3,191,187,105,103,108,1
3,191,188,121,135,148,1
3,191,189,153,161,169,1
3,191,190,152,140,159,1
3,191,191,168,150,143,1
3,191,192,145,136,122,1
3,191,193,95,64,44,1
3,191,195,63,89,110,1
3,191,196,124,148,159,1
3,191,197,149,144,144,1
3,191,198,150,160,146,1
3,191,199,135,131,112,1
3,191,200,103,97,78,1
3,191,201,54,37,25,1
3,191,311,27,50,69,1
3,191,312,88,121,130,1
3,191,313,107,82,80,1
3,191,314,95,88,90,1
3,191,315,94,94,90,1
3,191,316,101,109,125,1
3,191,317,150,146,157,1
3,191,318,159,157,167,1
3,191,319,164,154,150,1
3,191,320,146,127,112,1
3,191,321,88,58,35,1
3,191,323,48,75,98,1
3,191,324,113,133,144,1
3,191,325,147,145,151,1
3,191,326,156,151,138,1
3,191,327,124,120,109,1
3,191,328,101,77,59,1
3,192,55,26,45,68,1
3,192,56,93,120,133,1
3,192,57,117,88,83,1
3,192,58,89,86,77,1
3,192,59,75,76,75,1
3,192,60,90,101,109,1
3,192,61,133,147,156,1
3,192,62,174,193,182,1
3,192,63,165,158,160,1
3,192,64,158,144,117,1
3,192,65,84,51,30,1
3,192,67,34,56,80,1
3,192,68,107,126,131,1
3,192,69,133,133,144,1
3,192,70,150,135,121,1
3,192,71,116,112,100,1
3,192,72,85,56,40,1
3,192,183,27,46,68,1
3,192,184,87,111,131,1
3,192,185,128,96,84,1
3,192,186,84,85,73,1
3,192,187,64,65,66,1
3,192,188,74,84,92,1
3,192,189,109,137,159,1
3,192,190,193,207,189,1
3,192,191,188,174,175,1
3,192,192,177,153,114,1
3,192,193,78,45,26,1
3,192,195,25,41,67,1
3,192,196,105,124,125,1
3,192,197,130,131,135,1
3,192,198,135,126,112,1
3,192,199,101,92,83,1
3,192,200,63,39,27,1
3,192,311,25,43,67,1
3,192,312,82,99,122,1
3,192,313,123,92,80,1
3,192,314,86,88,82,1
3,192,315,71,63,63,1
3,192,316,70,77,84,1
3,192,317,93,108,140,1
3,192,318,175,190,182,1
3,192,319,191,181,164,1
3,192,320,159,140,106,1
3,192,321,70,39,19,1
3,192,323,19,30,51,1
3,192,324,85,110,122,1
3,192,325,134,136,138,1
3,192,326,138,133,111,1
3,192,327,89,70,58,1
3,193,55,20,36,67,1
3,193,56,84,95,126,1
3,193,57,127,98,81,1
3,193,58,82,84,79,1
3,193,59,68,61,63,1
3,193,60,68,76,86,1
3,193,61,92,102,127,1
3,193,62,146,156,170,1
3,193,63,175,169,148,1
3,193,64,130,124,104,1
3,193,65,74,41,18,1
3,193,68,59,84,107,1
3,193,69,139,147,149,1
3,193,70,142,113,85,1
3,193,71,66,47,36,1
3,193,183,17,33,68,1
3,193,184,81,82,114,1
3,193,185,128,107,83,1
3,193,186,80,80,72,1
3,193,187,64,62,64,1
3,193,188,69,74,78,1
3,193,189,89,106,126,1
3,193,190,144,154,155,1
3,193,191,158,150,138,1
3,193,192,123,112,95,1
3,193,193,71,41,20,1
3,193,196,41,55,79,1
3,193,197,115,136,134,1
3,193,198,116,85,56,1
3,193,311,19,32,59,1
3,193,312,71,75,94,1
3,193,313,118,112,88,1
3,193,314,83,82,76,1
3,193,315,67,64,71,1
3,193,316,79,73,74,1
3,193,317,85,102,120,1
3,193,318,148,161,154,1
3,193,319,154,151,136,1
3,193,320,123,103,84,1
3,193,321,61,35,19,1
3,193,325,64,78,82,1
3,193,326,76,62,42,1
3,194,56,64,70,86,1
3,194,57,110,110,93,1
3,194,58,82,80,75,1
3,194,59,66,63,67,1
3,194,60,77,77,79,1
3,194,61,84,99,117,1
3,194,62,152,158,144,1
3,194,63,135,144,142,1
3,194,64,122,97,77,1
3,194,65,58,33,18,1
3,194,184,64,74,79,1
3,194,185,95,107,107,1
3,194,186,88,80,82,1
3,194,187,76,71,68,1
3,194,188,75,79,80,1
3,194,189,86,101,119,1
3,194,190,145,154,151,1
3,194,191,136,143,137,1
3,194,192,109,90,71,1
3,194,312,61,76,69,1
3,194,313,82,109,120,1
3,194,314,105,90,84,1
3,194,315,79,75,71,1
3,194,316,76,83,85,1
3,194,317,94,109,119,1
3,194,318,129,150,159,1
3,194,319,148,142,126,1
3,194,320,104,88,66,1
3,195,56,59,76,74,1
3,195,57,81,110,120,1
3,195,58,113,105,91,1
3,195,59,81,77,78,1
3,195,60,86,91,97,1
3,195,61,107,117,122,1
3,195,62,132,159,165,1
3,195,63,156,137,121,1
3,195,64,109,85,58,1
3,195,184,52,71,82,1
3,195,185,79,96,110,1
3,195,186,117,119,106,1
3,195,187,93,91,87,1
3,195,188,92,104,116,1
3,195,189,127,128,126,1
3,195,190,135,156,158,1
3,195,191,153,135,123,1
3,195,192,104,74,51,1
3,195,312,37,59,75,1
3,195,313,75,87,100,1
3,195,314,114,126,120,1
3,195,315,105,102,106,1
3,195,316,106,111,131,1
3,195,317,145,144,136,1
3,195,318,136,148,149,1
3,195,319,144,134,123,1
3,195,320,104,71,47,1
3,196,56,32,49,69,1
3,196,57,83,95,95,1
3,196,58,99,120,132,1
3,196,59,115,107,117,1
3,196,60,123,113,126,1
3,196,61,152,162,166,1
3,196,62,147,145,141,1
3,196,63,128,123,109,1
3,196,64,90,65,42,1
3,196,184,28,41,61,1
3,196,185,82,100,103,1
3,196,186,94,111,126,1
3,196,187,118,121,121,1
3,196,188,120,118,124,1
3,196,189,149,168,160,1
3,196,190,135,129,126,1
3,196,191,115,115,106,1
3,196,192,79,52,31,1
3,196,312,24,35,51,1
3,196,313,79,106,110,1
3,196,314,101,120,125,1
3,196,315,122,125,127,1
3,196,316,129,128,127,1
3,196,317,143,162,154,1
3,196,318,137,128,133,1
3,196,319,125,112,101,1
3,196,320,71,40,22,1
3,197,57,71,88,89,1
3,197,58,94,110,126,1
3,197,59,134,131,135,1
3,197,60,138,139,142,1
3,197,61,153,160,157,1
3,197,62,148,126,119,1
3,197,63,110,104,97,1
3,197,64,61,32,18,1
3,197,185,54,72,87,1
3,197,186,98,107,118,1
3,197,187,130,125,130,1
3,197,188,135,150,164,1
3,197,189,166,166,155,1
3,197,190,149,131,116,1
3,197,191,102,94,83,1
3,197,313,43,60,86,1
3,197,314,101,105,107,1
3,197,315,110,113,122,1
3,197,316,124,138,156,1
3,197,317,163,159,150,1
3,197,318,146,135,120,1
3,197,319,107,95,71,1
3,198,57,37,48,70,1
3,198,58,94,98,107,1
3,198,59,102,106,118,1
3,198,60,122,134,143,1
3,198,61,147,143,137,1
3,198,62,132,123,117,1
3,198,63,99,90,61,1
3,198,185,27,35,55,1
3,198,186,84,90,94,1
3,198,187,95,103,117,1
3,198,188,122,130,128,1
3,198,189,129,130,137,1
3,198,190,130,119,118,1
3,198,191,102,80,46,1
3,198,314,65,81,88,1
3,198,315,91,102,114,1
3,198,316,116,127,135,1
3,198,317,134,143,154,1
3,198,318,130,115,111,1
3,198,319,96,63,32,1
3,199,58,47,65,82,1
3,199,59,90,96,94,1
3,199,60,100,119,133,1
3,199,61,136,141,136,1
3,199,62,120,108,97,1
3,199,63,78,44,24,1
3,199,186,30,47,69,1
3,199,187,79,88,92,1
3,199,188,95,107,109,1
3,199,189,113,118,111,1
3,199,190,106,101,86,1
3,199,191,62,35,19,1
3,199,315,63,81,92,1
3,199,316,97,111,110,1
3,199,317,104,110,106,1
3,199,318,102,100,81,1
3,200,59,42,60,71,1
3,200,60,82,96,92,1
3,200,61,98,113,116,1
3,200,62,110,96,72,1
3,200,188,54,68,74,1
3,200,189,89,108,111,1
3,200,190,103,81,54,1
3,200,316,34,43,54,1
3,200,317,61,76,77,1
3,200,318,67,53,34,1
3,303,194,36,43,51,1
3,303,195,57,57,63,1
3,303,196,61,54,50,1
3,303,322,50,57,77,1
3,303,323,91,83,82,1
3,303,324,78,68,62,1
3,303,325,60,53,44,1
3,304,66,62,72,90,1
3,304,67,107,101,98,1
3,304,68,96,88,83,1
3,304,69,79,69,57,1
3,304,70,52,42,38,1
3,304,193,23,38,59,1
3,304,194,78,90,99,1
3,304,195,109,116,113,1
3,304,196,111,105,97,1
3,304,197,89,84,79,1
3,304,198,74,59,49,1
3,304,321,31,47,75,1
3,304,322,93,109,112,1
3,304,323,114,119,113,1
3,304,324,111,113,110,1
3,304,325,107,100,101,1
3,304,326,96,80,66,1
3,304,327,57,50,42,1
3,305,65,36,56,76,1
3,305,66,91,109,115,1
3,305,67,122,124,116,1
3,305,68,123,130,117,1
3,305,69,111,105,106,1
3,305,70,107,95,81,1
3,305,71,70,61,59,1
3,305,193,42,59,77,1
3,305,194,95,109,113,1
3,305,195,123,129,121,1
3,305,196,130,138,127,1
3,305,197,119,117,123,1
3,305,198,117,102,91,1
3,305,199,79,68,66,1
3,305,200,59,46,42,1
3,305,321,44,66,87,1
3,305,322,107,120,112,1
3,305,323,112,114,110,1
3,305,324,116,128,122,1
3,305,325,126,134,130,1
3,305,326,122,112,103,1
3,305,327,96,82,73,1
3,305,328,61,55,53,1
3,306,65,51,75,94,1
3,306,66,107,117,103,1
3,306,67,102,112,110,1
3,306,68,112,117,116,1
3,306,69,124,133,128,1
3,306,70,121,118,109,1
3,306,71,115,105,84,1
3,306,72,67,63,61,1
3,306,73,54,45,32,1
3,306,193,54,74,96,1
3,306,194,111,113,105,1
3,306,195,105,115,119,1
3,306,196,126,128,125,1
3,306,197,134,130,128,1
3,306,198,119,117,117,1
3,306,199,121,118,102,1
3,306,200,80,74,69,1
3,306,201,56,51,43,1
3,306,321,56,73,90,1
3,306,322,102,107,113,1
3,306,323,125,125,128,1
3,306,324,138,142,129,1
3,306,325,134,125,129,1
3,306,326,126,114,116,1
3,306,327,114,112,116,1
3,306,328,101,85,73,1
3,306,329,59,58,59,1
3,307,65,69,74,84,1
3,307,66,98,108,114,1
3,307,67,121,126,133,1
3,307,68,155,151,138,1
3,307,69,136,125,125,1
3,307,70,120,111,117,1
3,307,71,111,101,117,1
3,307,72,117,101,90,1
3,307,73,78,67,62,1
3,307,74,56,47,39,1
3,307,193,77,82,92,1
3,307,194,99,99,106,1
3,307,195,114,116,129,1
3,307,196,167,163,148,1
3,307,197,137,118,106,1
3,307,198,104,111,113,1
3,307,199,111,107,121,1
3,307,200,124,119,112,1
3,307,201,101,85,65,1
3,307,202,60,58,51,1
3,307,321,68,86,89,1
3,307,322,93,100,106,1
3,307,323,111,113,125,1
3,307,324,162,173,155,1
3,307,325,133,114,102,1
3,307,326,101,100,102,1
3,307,327,111,116,120,1
3,307,328,119,113,108,1
3,307,329,105,99,82,1
3,307,330,72,71,59,1
3,308,65,61,77,88,1
3,308,66,99,108,119,1
3,308,67,116,110,119,1
3,308,68,148,163,152,1
3,308,69,131,117,102,1
3,308,70,94,87,92,1
3,308,71,104,109,111,1
3,308,72,111,111,102,1
3,308,73,108,112,100,1
3,308,74,83,77,67,1
3,308,75,52,39,29,1
3,308,193,58,78,92,1
3,308,194,96,108,118,1
3,308,195,114,108,112,1
3,308,196,133,147,139,1
3,308,197,122,108,96,1
3,308,198,88,84,94,1
3,308,199,113,113,111,1
3,308,200,111,114,100,1
3,308,201,107,117,107,1
3,308,202,90,81,74,1
3,308,203,60,48,34,1
3,308,321,56,71,86,1
3,308,322,94,107,106,1
3,308,323,104,109,109,1
3,308,324,113,128,132,1
3,308,325,124,108,98,1
3,308,326,88,80,95,1
3,308,327,109,111,106,1
3,308,328,103,107,113,1
3,308,329,109,116,124,1
3,308,330,109,97,82,1
3,308,331,69,57,40,1
3,309,61,38,48,55,1
3,309,62,56,51,44,1
3,309,64,27,34,54,1
3,309,65,63,67,83,1
3,309,66,97,100,103,1
3,309,67,106,110,113,1
3,309,68,111,118,121,1
3,309,69,120,114,102,1
3,309,70,100,87,86,1
3,309,71,92,97,92,1
3,309,72,98,105,127,1
3,309,73,121,118,130,1
3,309,74,121,109,90,1
3,309,75,78,66,50,1
3,309,189,53,61,60,1
3,309,190,63,54,49,1
3,309,192,26,31,51,1
3,309,193,64,65,80,1
3,309,194,104,113,121,1
3,309,195,122,114,118,1
3,309,196,125,130,135,1
3,309,197,135,127,113,1
3,309,198,108,97,90,1
3,309,199,93,96,91,1
3,309,200,97,104,115,1
3,309,201,123,128,130,1
3,309,202,128,119,101,1
3,309,203,84,71,58,1
3,309,316,34,47,54,1
3,309,317,69,72,69,1
3,309,318,74,62,55,1
3,309,319,56,55,42,1
3,309,321,61,66,85,1
3,309,322,115,141,146,1
3,309,323,147,129,121,1
3,309,324,125,136,147,1
3,309,325,153,147,124,1
3,309,326,114,109,101,1
3,309,327,102,100,95,1
3,309,328,97,104,105,1
3,309,329,120,136,131,1
3,309,330,128,124,106,1
3,309,331,84,76,67,1
3,310,60,51,67,74,1
3,310,61,82,76,77,1
3,310,62,84,76,66,1
3,310,63,67,64,54,1
3,310,64,43,39,54,1
3,310,65,66,84,116,1
3,310,66,144,167,165,1
3,310,67,161,146,138,1
3,310,68,141,140,147,1
3,310,69,158,151,141,1
3,310,70,126,117,108,1
3,310,71,103,109,107,1
3,310,72,108,110,113,1
3,310,73,123,141,138,1
3,310,74,139,141,123,1
3,310,75,98,82,64,1
3,310,187,21,31,51,1
3,310,188,70,80,91,1
3,310,189,92,84,81,1
3,310,190,85,81,75,1
3,310,191,72,71,65,1
3,310,192,52,47,61,1
3,310,193,73,94,134,1
3,310,194,162,172,165,1
3,310,195,165,164,161,1
3,310,196,154,142,144,1
3,310,197,157,155,164,1
3,310,198,146,124,116,1
3,310,199,112,116,113,1
3,310,200,115,115,128,1
3,310,201,135,132,133,1
3,310,202,148,146,125,1
3,310,203,105,86,67,1
3,310,204,55,39,26,1
3,310,315,28,40,59,1
3,310,316,79,84,96,1
3,310,317,97,96,83,1
3,310,318,79,78,73,1
3,310,319,64,64,61,1
3,310,320,54,50,62,1
3,310,321,77,94,125,1
3,310,322,137,151,157,1
3,310,323,165,163,167,1
3,310,324,163,156,147,1
3,310,325,158,169,174,1
3,310,326,145,127,130,1
3,310,327,130,137,129,1
3,310,328,125,127,138,1
3,310,329,141,136,140,1
3,310,330,147,138,122,1
3,310,331,106,87,72,1
3,310,332,63,46,28,1
3,311,59,36,57,75,1
3,311,60,83,88,90,1
3,311,61,95,101,84,1
3,311,62,72,72,71,1
3,311,63,63,57,57,1
3,311,64,58,56,62,1
3,311,65,75,97,112,1
3,311,66,115,139,147,1
3,311,67,143,149,160,1
3,311,68,169,172,163,1
3,311,69,169,165,162,1
3,311,70,153,139,140,1
3,311,71,131,141,144,1
3,311,72,136,140,136,1
3,311,73,144,150,154,1
3,311,74,142,129,119,1
3,311,75,109,92,70,1
3,311,76,56,41,29,1
3,311,187,45,71,99,1
3,311,188,98,91,95,1
3,311,189,108,105,93,1
3,311,190,88,86,79,1
3,311,191,70,65,68,1
3,311,192,65,57,67,1
3,311,193,77,94,105,1
3,311,194,114,132,136,1
3,311,195,139,140,146,1
3,311,196,167,175,177,1
3,311,197,180,166,165,1
3,311,198,166,156,157,1
3,311,199,145,152,162,1
3,311,200,159,152,141,1
3,311,201,143,150,155,1
3,311,202,142,136,134,1
3,311,203,115,96,77,1
3,311,204,55,40,31,1
3,311,315,59,76,87,1
3,311,316,88,90,100,1
3,311,317,114,103,95,1
3,311,318,96,91,86,1
3,311,319,78,76,76,1
3,311,320,68,59,67,1
3,311,321,87,95,99,1
3,311,322,101,115,128,1
3,311,323,134,131,124,1
3,311,324,143,154,159,1
3,311,325,159,155,166,1
3,311,326,162,163,181,1
3,311,327,177,180,185,1
3,311,328,170,156,151,1
3,311,329,150,158,154,1
3,311,330,149,157,141,1
3,311,331,113,98,75,1
3,311,332,52,43,31,1
3,312,58,22,35,54,1
3,312,59,63,79,85,1
3,312,60,84,88,94,1
3,312,61,111,103,92,1
3,312,62,95,94,89,1
3,312,63,82,80,77,1
3,312,64,77,69,68,1
3,312,65,85,89,94,1
3,312,66,96,110,126,1
3,312,67,123,121,116,1
3,312,68,125,132,133,1
3,312,69,136,139,154,1
3,312,70,161,162,178,1
3,312,71,189,188,183,1
3,312,72,175,157,149,1
3,312,73,160,169,166,1
3,312,74,158,157,131,1
3,312,75,106,90,68,1
3,312,76,53,44,29,1
3,312,186,30,42,57,1
3,312,187,64,79,83,1
3,312,188,79,87,102,1
3,312,189,112,104,94,1
3,312,190,96,105,95,1
